Date, Price [EUR/MWh], Grid load forecast [MW],Wind power forecast (SE) [MWh],Total Wind [MWh],Hydro reservoir [GWh]
2021-12-01 16:00,126.46,65078,3163,7773,510.4880952
2021-12-01 17:00,127.02,65058,3240,8214,510.4880952
2021-12-01 18:00,124.32,64017,3278,8304,510.4880952
2021-12-01 19:00,120.19,62617,3295,8345,510.4880952
2021-12-01 20:00,120.72,60919,3314,8373,510.4880952
2021-12-01 21:00,120.99,59852,3354,8149,510.4880952
2021-12-01 22:00,117.91,57737,3426,7780,510.4880952
2021-12-01 23:00,108.65,55626,3486,7652,510.4880952
2021-12-02 00:00,98.69,53355,3871,9522,510.4880952
2021-12-02 01:00,96.93,52731,3978,9487,510.4880952
2021-12-02 02:00,96.35,52166,4077,9410,510.4880952
2021-12-02 03:00,101.04,51930,4196,9367,510.4880952
2021-12-02 04:00,103.85,53088,4319,9362,510.4880952
2021-12-02 05:00,106.24,55028,4346,9176,510.4880952
2021-12-02 06:00,134.7,59023,4324,8895,510.4880952
2021-12-02 07:00,150,62560,4258,8619,510.4880952
2021-12-02 08:00,199.94,63436,4094,8161,510.4880952
2021-12-02 09:00,190.95,63089,3917,7643,510.4880952
2021-12-02 10:00,190.84,63210,3634,7164,510.4880952
2021-12-02 11:00,209.08,62617,3286,6579,510.4880952
2021-12-02 12:00,208.75,62621,2995,6168,510.4880952
2021-12-02 13:00,215.93,62609,2835,5922,510.4880952
2021-12-02 14:00,250.04,62536,2799,5782,510.4880952
2021-12-02 15:00,299.94,63363,2802,5811,510.4880952
2021-12-02 16:00,327.73,64064,2730,5762,510.4880952
2021-12-02 17:00,343.91,64193,2604,5575,510.4880952
2021-12-02 18:00,286.35,63432,2522,5441,510.4880952
2021-12-02 19:00,180.08,62087,2468,5289,510.4880952
2021-12-02 20:00,151.91,60941,2378,5167,510.4880952
2021-12-02 21:00,149.42,59813,2329,5178,510.4880952
2021-12-02 22:00,136.02,57881,2348,5276,510.4880952
2021-12-02 23:00,124.95,55515,2312,5426,510.4880952
2021-12-03 00:00,135.27,53928,2276,5937,510.4880952
2021-12-03 01:00,122.3,53402,2248,5848,510.4880952
2021-12-03 02:00,114.67,52884,2152,5568,510.4880952
2021-12-03 03:00,110.83,52837,2042,5332,510.4880952
2021-12-03 04:00,112.97,53408,1952,5149,510.4880952
2021-12-03 05:00,125.94,55431,1873,4910,510.4880952
2021-12-03 06:00,146.09,59306,1781,4544,510.4880952
2021-12-03 07:00,212.17,63147,1670,4229,510.4880952
2021-12-03 08:00,248.96,63976,1574,3933,510.4880952
2021-12-03 09:00,237.6,64025,1505,3809,510.4880952
2021-12-03 10:00,198.07,63926,1424,3742,510.4880952
2021-12-03 11:00,175.17,63679,1356,3704,510.4880952
2021-12-03 12:00,145.42,63200,1327,3724,510.4880952
2021-12-03 13:00,146.14,62709,1400,3936,510.4880952
2021-12-03 14:00,145.43,62708,1513,4307,510.4880952
2021-12-03 15:00,144.38,63430,1651,4762,510.4880952
2021-12-03 16:00,156.2,63994,1804,5150,510.4880952
2021-12-03 17:00,150.66,63853,1965,5622,510.4880952
2021-12-03 18:00,138.99,62745,2143,5911,510.4880952
2021-12-03 19:00,130.93,61478,2304,6075,510.4880952
2021-12-03 20:00,117.39,59617,2469,6159,510.4880952
2021-12-03 21:00,118.56,58174,2644,6066,510.4880952
2021-12-03 22:00,118.73,56425,2779,5850,510.4880952
2021-12-03 23:00,108.18,54483,2876,5721,510.4880952
2021-12-04 00:00,118.45,53067,2951,5344,510.4880952
2021-12-04 01:00,115.99,52275,3086,5197,510.4880952
2021-12-04 02:00,117.11,51490,3128,5013,510.4880952
2021-12-04 03:00,119.22,51083,3136,4811,510.4880952
2021-12-04 04:00,119.9,51141,3164,4619,510.4880952
2021-12-04 05:00,123.67,51780,3195,4443,510.4880952
2021-12-04 06:00,126.05,52944,3238,4342,510.4880952
2021-12-04 07:00,124.61,54460,3251,4243,510.4880952
2021-12-04 08:00,130.09,56023,3226,4097,510.4880952
2021-12-04 09:00,136.21,57493,3207,4057,510.4880952
2021-12-04 10:00,139.92,58305,3123,4011,510.4880952
2021-12-04 11:00,140.1,58497,3036,3988,510.4880952
2021-12-04 12:00,139.64,58435,3000,4052,510.4880952
2021-12-04 13:00,135.24,58291,3106,4345,510.4880952
2021-12-04 14:00,134.88,58603,3261,4725,510.4880952
2021-12-04 15:00,135.25,59406,3390,5240,510.4880952
2021-12-04 16:00,139.21,60509,3530,5636,510.4880952
2021-12-04 17:00,141.35,60851,3656,6203,510.4880952
2021-12-04 18:00,139,60136,3770,6622,510.4880952
2021-12-04 19:00,136.16,58479,3842,6834,510.4880952
2021-12-04 20:00,129.38,56979,3872,6934,510.4880952
2021-12-04 21:00,126.08,56021,3891,6998,510.4880952
2021-12-04 22:00,123.08,54711,3906,7106,510.4880952
2021-12-04 23:00,111.82,52903,3917,7271,510.4880952
2021-12-05 00:00,106.68,52456,3609,7571,510.4880952
2021-12-05 01:00,103.82,51831,3590,7770,510.4880952
2021-12-05 02:00,102.31,51462,3580,7998,510.4880952
2021-12-05 03:00,100.7,51035,3604,8262,510.4880952
2021-12-05 04:00,103.26,51155,3616,8434,510.4880952
2021-12-05 05:00,104.93,51723,3603,8584,510.4880952
2021-12-05 06:00,103.81,52668,3559,8653,510.4880952
2021-12-05 07:00,104.34,54108,3465,8626,510.4880952
2021-12-05 08:00,106.98,55431,3351,8435,510.4880952
2021-12-05 09:00,118.77,57065,3227,8139,510.4880952
2021-12-05 10:00,129.51,58148,3074,7941,510.4880952
2021-12-05 11:00,130.47,58685,2901,7698,510.4880952
2021-12-05 12:00,131.54,59001,2772,7508,510.4880952
2021-12-05 13:00,131.74,59196,2690,7569,510.4880952
2021-12-05 14:00,133.57,59701,2652,7524,510.4880952
2021-12-05 15:00,139.97,60920,2639,7463,510.4880952
2021-12-05 16:00,156.85,61931,2628,7354,510.4880952
2021-12-05 17:00,180.07,62465,2587,7283,510.4880952
2021-12-05 18:00,188.56,62271,2530,7049,510.4880952
2021-12-05 19:00,170.06,61295,2449,6705,510.4880952
2021-12-05 20:00,149.95,60110,2354,6344,510.4880952
2021-12-05 21:00,147.46,59083,2272,5925,510.4880952
2021-12-05 22:00,135.8,57852,2186,5581,510.4880952
2021-12-05 23:00,129.6,56479,2087,5291,510.4880952
2021-12-06 00:00,125.98,55225,2049,5331,483.1904762
2021-12-06 01:00,122.65,55016,1964,5110,483.1904762
2021-12-06 02:00,121.54,54531,1881,4928,483.1904762
2021-12-06 03:00,125.9,54545,1807,4745,483.1904762
2021-12-06 04:00,132.8,55155,1729,4580,483.1904762
2021-12-06 05:00,150.33,56855,1653,4430,483.1904762
2021-12-06 06:00,151.2,60536,1577,4323,483.1904762
2021-12-06 07:00,305.28,64365,1500,4136,483.1904762
2021-12-06 08:00,380.06,65670,1423,3994,483.1904762
2021-12-06 09:00,365.77,65888,1349,3792,483.1904762
2021-12-06 10:00,330,66009,1256,3663,483.1904762
2021-12-06 11:00,266.97,65809,1156,3555,483.1904762
2021-12-06 12:00,227.76,65553,1084,3441,483.1904762
2021-12-06 13:00,241.34,65663,1066,3477,483.1904762
2021-12-06 14:00,259.93,66130,1120,3655,483.1904762
2021-12-06 15:00,299.98,67029,1251,3990,483.1904762
2021-12-06 16:00,397.97,67554,1390,4305,483.1904762
2021-12-06 17:00,372.55,67686,1488,4691,483.1904762
2021-12-06 18:00,301.43,66665,1528,4957,483.1904762
2021-12-06 19:00,188.09,65316,1525,5073,483.1904762
2021-12-06 20:00,150.05,63915,1517,5116,483.1904762
2021-12-06 21:00,151.92,62706,1521,5020,483.1904762
2021-12-06 22:00,140.34,60796,1535,5022,483.1904762
2021-12-06 23:00,127.12,57775,1553,5022,483.1904762
2021-12-07 00:00,124.63,56258,1486,5315,483.1904762
2021-12-07 01:00,117.49,55776,1524,5323,483.1904762
2021-12-07 02:00,113.41,55334,1538,5333,483.1904762
2021-12-07 03:00,113.75,55196,1556,5377,483.1904762
2021-12-07 04:00,128.74,55971,1572,5417,483.1904762
2021-12-07 05:00,131.99,58034,1599,5483,483.1904762
2021-12-07 06:00,141.77,62180,1623,5528,483.1904762
2021-12-07 07:00,266.02,65686,1633,5546,483.1904762
2021-12-07 08:00,399.92,66575,1594,5438,483.1904762
2021-12-07 09:00,385.33,66272,1574,5316,483.1904762
2021-12-07 10:00,330.12,66246,1566,5324,483.1904762
2021-12-07 11:00,289.93,65885,1564,5444,483.1904762
2021-12-07 12:00,262.58,65637,1572,5398,483.1904762
2021-12-07 13:00,269.99,65455,1620,5382,483.1904762
2021-12-07 14:00,299.08,65598,1712,5362,483.1904762
2021-12-07 15:00,265.76,66318,1874,5551,483.1904762
2021-12-07 16:00,258.83,67043,2062,5822,483.1904762
2021-12-07 17:00,270.06,67014,2237,6119,483.1904762
2021-12-07 18:00,258.89,66104,2395,6312,483.1904762
2021-12-07 19:00,198.48,65125,2506,6395,483.1904762
2021-12-07 20:00,155,63676,2587,6492,483.1904762
2021-12-07 21:00,148.92,62380,2681,6557,483.1904762
2021-12-07 22:00,124.98,60213,2775,6664,483.1904762
2021-12-07 23:00,109.96,57942,2825,6805,483.1904762
2021-12-08 00:00,112.1,56056,3036,7721,483.1904762
2021-12-08 01:00,105.71,55024,3109,7978,483.1904762
2021-12-08 02:00,105.57,54385,3166,8218,483.1904762
2021-12-08 03:00,104.25,54415,3209,8344,483.1904762
2021-12-08 04:00,104.97,55119,3290,8421,483.1904762
2021-12-08 05:00,110.28,57029,3385,8537,483.1904762
2021-12-08 06:00,115.63,60816,3460,8644,483.1904762
2021-12-08 07:00,137.66,64339,3511,8741,483.1904762
2021-12-08 08:00,143.68,64884,3469,8504,483.1904762
2021-12-08 09:00,143.94,64655,3471,8346,483.1904762
2021-12-08 10:00,148.18,64659,3467,8216,483.1904762
2021-12-08 11:00,146.54,64340,3465,8151,483.1904762
2021-12-08 12:00,149.33,64139,3483,8094,483.1904762
2021-12-08 13:00,151.39,64075,3527,8060,483.1904762
2021-12-08 14:00,151.79,64368,3539,7929,483.1904762
2021-12-08 15:00,155.5,65007,3593,7934,483.1904762
2021-12-08 16:00,181.57,65566,3685,7979,483.1904762
2021-12-08 17:00,193.43,65372,3802,8109,483.1904762
2021-12-08 18:00,154.88,64351,3884,8117,483.1904762
2021-12-08 19:00,141.53,63315,3891,8016,483.1904762
2021-12-08 20:00,135.72,61773,3894,7988,483.1904762
2021-12-08 21:00,132.15,60441,3948,7951,483.1904762
2021-12-08 22:00,124.32,58002,3999,7831,483.1904762
2021-12-08 23:00,115.15,56116,4008,7660,483.1904762
2021-12-09 00:00,110.91,54645,3928,7389,483.1904762
2021-12-09 01:00,106.15,53657,3994,7368,483.1904762
2021-12-09 02:00,103.61,53282,4057,7367,483.1904762
2021-12-09 03:00,104.47,52859,4143,7321,483.1904762
2021-12-09 04:00,106.75,53606,4279,7361,483.1904762
2021-12-09 05:00,113.14,55730,4389,7420,483.1904762
2021-12-09 06:00,127.31,59278,4450,7458,483.1904762
2021-12-09 07:00,133.3,62659,4502,7431,483.1904762
2021-12-09 08:00,136.89,63237,4528,7316,483.1904762
2021-12-09 09:00,136.29,63201,4604,7227,483.1904762
2021-12-09 10:00,136.22,63132,4600,7083,483.1904762
2021-12-09 11:00,135.03,62763,4534,6954,483.1904762
2021-12-09 12:00,132.88,62547,4526,6874,483.1904762
2021-12-09 13:00,134.67,62595,4591,6877,483.1904762
2021-12-09 14:00,135.43,62910,4593,6766,483.1904762
2021-12-09 15:00,136.08,63559,4626,6791,483.1904762
2021-12-09 16:00,135.53,63743,4697,6886,483.1904762
2021-12-09 17:00,133.12,63675,4819,7088,483.1904762
2021-12-09 18:00,130.08,62680,4885,7161,483.1904762
2021-12-09 19:00,126.88,61629,4877,7095,483.1904762
2021-12-09 20:00,124.43,60327,4810,6885,483.1904762
2021-12-09 21:00,123.63,58887,4698,6723,483.1904762
2021-12-09 22:00,118.41,56873,4551,6537,483.1904762
2021-12-09 23:00,112.09,54521,4417,6405,483.1904762
2021-12-10 00:00,115.32,52609,3873,5884,483.1904762
2021-12-10 01:00,114.54,51810,3602,5616,483.1904762
2021-12-10 02:00,113.8,51426,3279,5327,483.1904762
2021-12-10 03:00,114.52,51471,3029,5076,483.1904762
2021-12-10 04:00,116.33,52099,2900,4918,483.1904762
2021-12-10 05:00,121.97,53874,2885,4868,483.1904762
2021-12-10 06:00,129.17,57535,2892,4843,483.1904762
2021-12-10 07:00,134.39,61136,2856,4731,483.1904762
2021-12-10 08:00,140.9,61911,2760,4475,483.1904762
2021-12-10 09:00,141.64,61412,2680,4232,483.1904762
2021-12-10 10:00,140.73,61349,2621,4010,483.1904762
2021-12-10 11:00,137.93,61196,2546,3788,483.1904762
2021-12-10 12:00,137.81,60855,2507,3598,483.1904762
2021-12-10 13:00,138.63,60620,2460,3474,483.1904762
2021-12-10 14:00,139.87,60615,2409,3368,483.1904762
2021-12-10 15:00,145.48,60881,2417,3326,483.1904762
2021-12-10 16:00,166.96,61241,2420,3266,483.1904762
2021-12-10 17:00,177.31,61239,2386,3122,483.1904762
2021-12-10 18:00,170.39,60135,2345,3032,483.1904762
2021-12-10 19:00,139.75,58751,2288,2935,483.1904762
2021-12-10 20:00,137.97,56757,2194,2765,483.1904762
2021-12-10 21:00,138.31,55546,2081,2545,483.1904762
2021-12-10 22:00,134.58,54012,1967,2368,483.1904762
2021-12-10 23:00,131.54,52132,1853,2212,483.1904762
2021-12-11 00:00,131.73,50114,1482,1649,483.1904762
2021-12-11 01:00,130.14,49485,1379,1555,483.1904762
2021-12-11 02:00,129.24,48880,1298,1503,483.1904762
2021-12-11 03:00,128.82,48939,1207,1473,483.1904762
2021-12-11 04:00,130.17,49136,1125,1439,483.1904762
2021-12-11 05:00,130.97,49782,1090,1416,483.1904762
2021-12-11 06:00,131.04,50703,1063,1413,483.1904762
2021-12-11 07:00,132.85,51684,1017,1420,483.1904762
2021-12-11 08:00,135.82,53203,945,1346,483.1904762
2021-12-11 09:00,147.9,54464,872,1277,483.1904762
2021-12-11 10:00,181.93,55419,791,1214,483.1904762
2021-12-11 11:00,189.95,55744,738,1217,483.1904762
2021-12-11 12:00,184.75,55646,691,1249,483.1904762
2021-12-11 13:00,149.08,55402,646,1264,483.1904762
2021-12-11 14:00,179.99,55494,627,1311,483.1904762
2021-12-11 15:00,189.72,56444,624,1410,483.1904762
2021-12-11 16:00,211.08,57242,629,1461,483.1904762
2021-12-11 17:00,220.59,57565,633,1466,483.1904762
2021-12-11 18:00,200.04,56802,628,1474,483.1904762
2021-12-11 19:00,163.99,55378,612,1448,483.1904762
2021-12-11 20:00,140.85,53921,570,1364,483.1904762
2021-12-11 21:00,137.23,52871,541,1295,483.1904762
2021-12-11 22:00,134.84,51406,520,1214,483.1904762
2021-12-11 23:00,126.53,49273,495,1156,483.1904762
2021-12-12 00:00,125.13,48407,520,1131,483.1904762
2021-12-12 01:00,113.52,47724,559,1233,483.1904762
2021-12-12 02:00,109.7,47315,626,1422,483.1904762
2021-12-12 03:00,104.46,46839,717,1619,483.1904762
2021-12-12 04:00,101.93,46742,813,1890,483.1904762
2021-12-12 05:00,99.38,47317,928,2270,483.1904762
2021-12-12 06:00,103.21,48193,1082,2696,483.1904762
2021-12-12 07:00,107.13,49409,1285,3091,483.1904762
2021-12-12 08:00,112.73,50821,1485,3452,483.1904762
2021-12-12 09:00,125.04,52259,1656,3762,483.1904762
2021-12-12 10:00,130.72,53190,1766,3716,483.1904762
2021-12-12 11:00,132.19,53727,1827,3583,483.1904762
2021-12-12 12:00,132.64,53940,1866,3511,483.1904762
2021-12-12 13:00,132.95,54072,1890,3432,483.1904762
2021-12-12 14:00,133.62,54702,1935,3382,483.1904762
2021-12-12 15:00,134.92,55548,1994,3372,483.1904762
2021-12-12 16:00,139.79,56238,2039,3285,483.1904762
2021-12-12 17:00,145.54,56262,2061,3149,483.1904762
2021-12-12 18:00,142.53,55761,2058,2876,483.1904762
2021-12-12 19:00,139.59,54935,1994,2592,483.1904762
2021-12-12 20:00,136.46,53850,1895,2330,483.1904762
2021-12-12 21:00,134.94,52769,1812,2176,483.1904762
2021-12-12 22:00,133.52,51458,1715,2056,483.1904762
2021-12-12 23:00,131.41,49407,1606,1968,483.1904762
2021-12-13 00:00,126,48234,1683,2186,473.0238095
2021-12-13 01:00,120.79,47722,1633,2167,473.0238095
2021-12-13 02:00,117.68,47007,1562,2133,473.0238095
2021-12-13 03:00,115.49,46816,1515,2201,473.0238095
2021-12-13 04:00,119.97,47656,1526,2440,473.0238095
2021-12-13 05:00,130.78,49769,1554,2656,473.0238095
2021-12-13 06:00,134.6,53741,1571,2803,473.0238095
2021-12-13 07:00,147.01,57172,1585,2948,473.0238095
2021-12-13 08:00,199.94,58107,1619,3141,473.0238095
2021-12-13 09:00,196.08,57859,1690,3359,473.0238095
2021-12-13 10:00,146.14,57689,1790,3569,473.0238095
2021-12-13 11:00,142.51,57869,1968,3957,473.0238095
2021-12-13 12:00,141.7,57557,2210,4321,473.0238095
2021-12-13 13:00,139.99,57616,2484,4706,473.0238095
2021-12-13 14:00,142.4,57533,2780,5014,473.0238095
2021-12-13 15:00,147.75,58120,3107,5434,473.0238095
2021-12-13 16:00,160.74,58615,3420,5773,473.0238095
2021-12-13 17:00,144.38,58285,3623,5963,473.0238095
2021-12-13 18:00,136.37,57358,3716,6010,473.0238095
2021-12-13 19:00,131.55,55944,3702,5891,473.0238095
2021-12-13 20:00,126.8,54178,3588,5705,473.0238095
2021-12-13 21:00,126.12,52633,3443,5426,473.0238095
2021-12-13 22:00,119.27,50910,3258,5173,473.0238095
2021-12-13 23:00,110.83,48934,3090,4975,473.0238095
2021-12-14 00:00,111.17,46950,2874,4780,473.0238095
2021-12-14 01:00,106.26,46374,2812,4854,473.0238095
2021-12-14 02:00,101.59,46054,2774,4773,473.0238095
2021-12-14 03:00,102.64,46053,2759,4745,473.0238095
2021-12-14 04:00,109.57,46618,2774,4772,473.0238095
2021-12-14 05:00,116.98,48654,2857,4744,473.0238095
2021-12-14 06:00,127.32,52623,2948,4764,473.0238095
2021-12-14 07:00,137.96,56245,2986,4795,473.0238095
2021-12-14 08:00,169.88,56867,3018,4800,473.0238095
2021-12-14 09:00,180.08,56771,3129,4893,473.0238095
2021-12-14 10:00,156.28,57031,3212,4792,473.0238095
2021-12-14 11:00,196.69,56942,3262,4657,473.0238095
2021-12-14 12:00,155.25,56780,3274,4569,473.0238095
2021-12-14 13:00,152.26,56652,3310,4560,473.0238095
2021-12-14 14:00,153.34,57039,3342,4557,473.0238095
2021-12-14 15:00,169.85,57791,3499,4835,473.0238095
2021-12-14 16:00,150.77,58241,3770,5257,473.0238095
2021-12-14 17:00,141.82,58047,4148,5977,473.0238095
2021-12-14 18:00,135.71,57366,4669,6781,473.0238095
2021-12-14 19:00,127.35,56486,5212,7432,473.0238095
2021-12-14 20:00,117.08,54758,5744,8244,473.0238095
2021-12-14 21:00,114.48,53127,6194,8775,473.0238095
2021-12-14 22:00,101.47,50807,6567,9293,473.0238095
2021-12-14 23:00,64.85,48518,6863,9855,473.0238095
2021-12-15 00:00,36.62,46814,7559,10911,473.0238095
2021-12-15 01:00,35.03,46234,7571,10985,473.0238095
2021-12-15 02:00,32.86,45795,7546,11055,473.0238095
2021-12-15 03:00,32.05,45561,7542,11085,473.0238095
2021-12-15 04:00,32.33,45851,7541,11180,473.0238095
2021-12-15 05:00,36.64,47662,7543,11342,473.0238095
2021-12-15 06:00,66.67,51466,7566,11508,473.0238095
2021-12-15 07:00,103.75,54751,7636,11652,473.0238095
2021-12-15 08:00,113.24,55602,7639,11632,473.0238095
2021-12-15 09:00,112.08,55738,7758,11719,473.0238095
2021-12-15 10:00,110.43,55855,7907,11789,473.0238095
2021-12-15 11:00,110.1,55510,8041,12073,473.0238095
2021-12-15 12:00,109.09,55012,8128,12204,473.0238095
2021-12-15 13:00,107.88,54980,8164,12196,473.0238095
2021-12-15 14:00,109.77,55187,8141,11998,473.0238095
2021-12-15 15:00,110.73,55899,8140,12036,473.0238095
2021-12-15 16:00,111.82,56501,8119,12054,473.0238095
2021-12-15 17:00,110.88,56491,8086,12071,473.0238095
2021-12-15 18:00,103.41,55573,8127,12144,473.0238095
2021-12-15 19:00,86.64,54029,8214,12022,473.0238095
2021-12-15 20:00,65.88,52350,8325,12057,473.0238095
2021-12-15 21:00,61.61,51568,8458,11932,473.0238095
2021-12-15 22:00,48,49343,8586,11923,473.0238095
2021-12-15 23:00,34.8,47337,8697,11893,473.0238095
2021-12-16 00:00,31.8,45505,8831,12040,473.0238095
2021-12-16 01:00,30.07,45000,8920,12057,473.0238095
2021-12-16 02:00,29.64,44659,8918,11984,473.0238095
2021-12-16 03:00,30.15,44274,8861,11712,473.0238095
2021-12-16 04:00,34.1,45138,8816,11628,473.0238095
2021-12-16 05:00,51.72,46758,8814,11583,473.0238095
2021-12-16 06:00,95.7,50561,8854,11659,473.0238095
2021-12-16 07:00,120.88,54017,8877,11665,473.0238095
2021-12-16 08:00,128.48,55149,8770,11442,473.0238095
2021-12-16 09:00,128.96,55625,8722,11276,473.0238095
2021-12-16 10:00,128.22,55405,8685,11142,473.0238095
2021-12-16 11:00,128.11,55276,8665,11265,473.0238095
2021-12-16 12:00,126.7,54751,8631,11323,473.0238095
2021-12-16 13:00,123,54586,8631,11350,473.0238095
2021-12-16 14:00,124.9,54713,8643,11274,473.0238095
2021-12-16 15:00,126.76,55514,8725,11435,473.0238095
2021-12-16 16:00,128.7,56241,8773,11563,473.0238095
2021-12-16 17:00,129.94,56346,8776,11583,473.0238095
2021-12-16 18:00,129.17,55688,8747,11589,473.0238095
2021-12-16 19:00,126.44,54764,8710,11397,473.0238095
2021-12-16 20:00,119.98,53676,8677,11252,473.0238095
2021-12-16 21:00,117.39,52433,8626,11027,473.0238095
2021-12-16 22:00,109.25,50549,8548,10879,473.0238095
2021-12-16 23:00,81.15,48154,8455,10669,473.0238095
2021-12-17 00:00,66.29,46273,8433,10604,473.0238095
2021-12-17 01:00,49.27,45887,8270,10356,473.0238095
2021-12-17 02:00,45.77,45368,8147,10170,473.0238095
2021-12-17 03:00,44.92,45280,8004,9973,473.0238095
2021-12-17 04:00,66.28,45767,7808,9742,473.0238095
2021-12-17 05:00,107,47954,7517,9281,473.0238095
2021-12-17 06:00,135.4,51425,7159,8858,473.0238095
2021-12-17 07:00,151.31,54936,6702,8355,473.0238095
2021-12-17 08:00,157.95,56219,6026,7608,473.0238095
2021-12-17 09:00,160.28,56338,5318,6822,473.0238095
2021-12-17 10:00,160.38,56483,4625,6077,473.0238095
2021-12-17 11:00,162.33,56087,4023,5576,473.0238095
2021-12-17 12:00,161.59,55611,3568,5200,473.0238095
2021-12-17 13:00,160.36,55240,3324,5017,473.0238095
2021-12-17 14:00,161.1,55156,3280,5000,473.0238095
2021-12-17 15:00,161.1,55762,3403,5196,473.0238095
2021-12-17 16:00,162.43,56129,3836,5684,473.0238095
2021-12-17 17:00,160.84,56224,4397,6218,473.0238095
2021-12-17 18:00,152.33,55378,5025,6844,473.0238095
2021-12-17 19:00,143.97,54000,5595,7414,473.0238095
2021-12-17 20:00,128.85,52319,6168,8077,473.0238095
2021-12-17 21:00,119.93,50942,6560,8297,473.0238095
2021-12-17 22:00,107.13,49241,6829,8461,473.0238095
2021-12-17 23:00,83.35,47232,7023,8650,473.0238095
2021-12-18 00:00,108.5,45463,6927,8728,473.0238095
